x,area,qty
231,0.008333333333333333,4.995000004995e-05
626,0.00409,4.995000004995e-06
411,0.010666666666666666,5.4945000054945e-05
519,0.003,2.4975000024975e-07
150,0.016666666666666666,4.995000004995e-05
801,0.00488,2.922075002922075e-05
29,0.005333333333333333,2.997000002997e-05
827,0.005,4.995000004995e-05
945,0.017833333333333333,7.992000007992e-05
731,0.005,2.997000002997e-05
998,0.016666666666666666,1.0989000010989e-05
239,0.004,1.998000001998e-05
160,0.016666666666666666,0.00044955000044955
563,0.004666666666666667,2.4975000024975e-06
320,0.006666666666666667,4.995000004995e-05
1014,0.006,4.995000004995e-06
1040,0.007333333333333333,2.4975000024975e-06
1060,0.006,4.995000004995e-06
351,0.005,2.997000002997e-05
533,0.008833333333333334,4.2957000042957e-05
1065,0.0304,0.00015984000015984
385,0.005,2.4975000024975e-07
823,0.006666666666666667,9.99000000999e-05
869,0.008666666666666666,5.1948000051948e-05
952,0.006666666666666667,1.24875000124875e-06
752,0.006,3.5964000035964e-05
397,0.0033333333333333335,1.998000001998e-05
1173,0.006666666666666667,4.995000004995e-06
576,0.007333333333333333,4.3956000043956e-05
894,0.01,1.873125001873125e-05
1163,0.009,5.04495000504495e-06
534,0.007,4.995000004995e-06
1067,0.004333333333333333,2.24775000224775e-05
738,0.006666666666666667,3.0969000030969e-05
226,0.0033333333333333335,1.998000001998e-05
683,0.0016666666666666668,1.4985000014985e-05
1164,0.006,3.996000003996e-06
578,0.008666666666666666,6.31368000631368e-05
811,0.13333333333333333,4.995000004995e-05
621,0.010666666666666666,1.4985000014985e-05
195,0.6666666666666666,0.0003996000003996
470,0.007666666666666666,9.990000009990001e-08
1155,0.006666666666666667,4.995000004995e-06
802,0.005066666666666666,2.4975000024975e-05
54,0.005333333333333333,0.000127872000127872
785,0.0058,2.4975000024975e-06
101,0.3333333333333333,0.001998000001998
566,0.0036666666666666666,2.4975000024975e-06
362,0.003,4.995000004995e-05
1167,0.005666666666666667,9.99000000999e-07
857,0.01,4.995000004995e-05
1151,0.008333333333333333,4.995000004995e-06
688,0.009833333333333333,4.995000004995e-06
404,0.006,9.99000000999e-07
907,0.005333333333333333,1.4985000014985e-06
919,0.005833333333333334,2.997000002997e-05
465,0.008333333333333333,3.24675000324675e-05
1123,0.00882,1.998000001998e-05
188,0.006666666666666667,9.99000000999e-05
447,0.005066666666666666,4.995000004995e-06
285,0.005,4.995000004995e-05
253,0.02666666666666667,0.00014985000014985
75,0.0062,7.4925000074925e-06
531,0.011666666666666667,4.995000004995e-06
1114,0.006666666666666667,2.74725000274725e-05
148,0.006666666666666667,0.00010014975010014975
81,0.015,7.992000007992e-06
515,0.004166666666666667,2.4975000024975e-05
347,0.008333333333333333,5.13486000513486e-05
555,0.01,2.4975000024975e-06
1030,0.006666666666666667,1.4985000014985e-05
400,0.0013333333333333333,5.619375005619375e-05
218,0.16666666666666666,0.000999000000999
847,0.0032533333333333333,1.4985000014985e-05
591,0.006166666666666667,2.4975000024975e-06
549,0.009226666666666666,7.4925000074925e-06
1142,0.005,1.4985000014985e-05
17,0.004,4.995000004995e-05
181,0.023333333333333334,0.00017982000017982
610,0.005,9.99000000999e-06
649,0.01,5.994000005994e-05
590,0.008666666666666666,9.99000000999e-06
588,0.004333333333333333,9.99000000999e-06
529,0.01,5.994000005994e-05
882,0.0075,4.995000004995e-06
153,0.016666666666666666,0.0001998000001998
273,0.023333333333333334,4.995000004995e-05
386,0.0041,2.45754000245754e-05
890,0.005666666666666667,2.4975000024975e-05
690,0.006666666666666667,5.994000005994e-06
1103,0.0033333333333333335,1.723275001723275e-05
355,0.01,2.997000002997e-05
84,0.006666666666666667,2.0979000020979e-05
1039,0.012,1.998000001998e-05
1131,0.03333333333333333,0.0001998000001998
437,0.0026666666666666666,1.74825000174825e-05
408,0.00441,2.822175002822175e-05
856,0.013333333333333334,9.99000000999e-05
860,0.006666666666666667,4.995000004995e-05
415,0.02,2.4975000024975e-06
673,0.006,4.995000004995e-06
810,0.0055,3.996000003996e-05
729,0.005,4.930065004930065e-05
44,0.013333333333333334,0.0001998000001998
1125,0.0065,4.995000004995e-05
765,0.007,2.4975000024975e-06
345,0.006666666666666667,3.996000003996e-05
483,0.0033333333333333335,1.4985000014985e-05
1007,0.009,9.99000000999e-06
59,0.015333333333333332,0.000184815000184815
901,0.009333333333333334,5.5944000055944e-05
948,0.007,2.4975000024975e-06
922,0.004,2.4975000024975e-06
793,0.009,0.00015984000015984
428,0.006666666666666667,3.996000003996e-05
452,0.008836666666666666,4.2957000042957e-05
987,0.01,3.4965000034965e-05
741,0.004,5.4945000054945e-05
7,0.13333333333333333,0.00014985000014985
73,0.006666666666666667,0.0005994000005994
367,0.21666666666666667,0.0004995000004995
866,0.004206666666666667,2.997000002997e-05
469,0.004666666666666667,4.995000004995e-05
115,0.016666666666666666,0.000374625000374625
799,0.01,4.995000004995e-05
698,0.0016166666666666666,1.24875000124875e-05
1008,0.006666666666666667,9.99000000999e-06
1023,0.01,9.99000000999e-06
701,0.0033333333333333335,2.4975000024975e-06
1177,0.04666666666666667,9.99000000999e-06
780,0.011666666666666667,2.4975000024975e-06
812,0.005333333333333333,2.4975000024975e-06
814,0.008333333333333333,4.995000004995e-06
773,0.004666666666666667,4.995000004995e-06
141,0.4,7.4925000074925e-05
173,0.0052,0.0002997000002997
1010,0.011666666666666667,4.995000004995e-06
406,0.009333333333333334,0.000111888000111888
1047,0.004666666666666667,1.998000001998e-05
854,0.0062566666666666665,7.4925000074925e-05
422,0.005,9.99000000999e-07
448,0.0026666666666666666,2.4975000024975e-06
144,0.006666666666666667,5.994000005994e-05
409,0.008666666666666666,5.1948000051948e-05
771,0.007666666666666666,4.995000004995e-05
326,0.004103333333333333,2.14785000214785e-05
937,0.004,7.4925000074925e-07
138,0.005,0.0004995000004995
393,0.025,0.00014985000014985
1046,0.016666666666666666,4.995000004995e-05
61,0.003,9.99000000999e-06
96,0.005,4.995000004995e-05
822,0.006666666666666667,2.4975000024975e-06
429,0.06,0.00035964000035964
370,0.0095,5.994000005994e-05
454,0.0013333333333333333,4.995000004995e-06
472,0.004333333333333333,4.995000004995e-06
1026,0.007666666666666666,7.4925000074925e-06
108,0.006666666666666667,7.992000007992e-05
177,0.008566666666666667,0.0004995000004995
266,0.006666666666666667,2.4975000024975e-05
710,0.0026666666666666666,7.4925000074925e-06
383,0.005666666666666667,3.4965000034965e-05
1143,0.008666666666666666,1.24875000124875e-06
1145,0.016666666666666666,2.4975000024975e-06
963,0.008333333333333333,3.24675000324675e-06
720,0.01,1.4985000014985e-05
875,0.0028333333333333335,2.4975000024975e-06
279,0.01,5.994000005994e-05
197,0.005,1.4985000014985e-05
223,0.02666666666666667,4.995000004995e-05
50,0.02,0.00026973000026973
976,0.006666666666666667,9.99000000999e-06
833,0.06666666666666667,0.00074925000074925
1124,0.0018333333333333333,4.995000004995e-06
1168,0.006666666666666667,4.94505000494505e-06
909,0.015053333333333333,8.286705008286704e-05
267,0.008,2.4975000024975e-05
78,0.006666666666666667,4.4955000044955e-05
1118,0.006666666666666667,2.4975000024975e-06
838,0.01633333333333333,1.023975001023975e-05
946,0.006333333333333333,2.54745000254745e-06
844,0.011333333333333334,2.4975000024975e-05
116,0.0033333333333333335,2.4975000024975e-05
607,0.08333333333333333,2.997000002997e-05
281,0.006666666666666667,4.995000004995e-05
133,0.05,1.4985000014985e-05
207,0.08666666666666667,4.995000004995e-05
157,0.06666666666666667,9.99000000999e-06
360,0.03333333333333333,0.0001998000001998
509,0.01029,2.4975000024975e-06
775,0.008526666666666667,2.997000002997e-05
916,0.00885,1.4985000014985e-06
852,0.016666666666666666,2.4975000024975e-06
440,0.00074,4.995000004995e-07
936,0.006,3.24675000324675e-06
580,0.004166666666666667,2.4975000024975e-05
878,0.0033333333333333335,2.4975000024975e-05
868,0.00458,4.995000004995e-07
230,0.012,7.1928000071928e-05
1133,0.006666666666666667,2.4975000024975e-06
300,0.004333333333333333,2.5974000025974e-05
1087,0.009333333333333334,1.4985000014985e-05
900,0.0033333333333333335,9.99000000999e-06
1061,0.006,5.994000005994e-06
329,0.005333333333333333,9.99000000999e-06
553,0.008333333333333333,1.24875000124875e-05
1013,0.005,2.4975000024975e-05
750,0.008333333333333333,1.4985000014985e-05
510,0.006666666666666667,2.4975000024975e-06
304,0.008333333333333333,5.0949000050949e-06
201,0.005666666666666667,3.4965000034965e-05
111,0.016666666666666666,9.99000000999e-05
815,0.006666666666666667,5.04495000504495e-05
5,0.008333333333333333,1.5984000015984001e-06
906,0.005,1.24875000124875e-05
558,0.006,9.99000000999e-06
438,0.0036666666666666666,2.4975000024975e-06
238,0.006666666666666667,3.996000003996e-05
299,0.004333333333333333,2.5974000025974e-05
742,0.01,5.994000005994e-05
264,0.005,0.00102897000102897
782,0.0028333333333333335,1.74825000174825e-05
352,0.008833333333333334,1.4985000014985e-05
487,0.008666666666666666,1.24875000124875e-05
538,0.0025,7.14285000714285e-06
848,0.041666666666666664,0.00014985000014985
1141,0.011666666666666667,9.99000000999e-06
237,0.0033333333333333335,1.998000001998e-05
338,0.008333333333333333,4.24575000424575e-05
921,0.006666666666666667,0.00011988000011988
495,0.006666666666666667,1.24875000124875e-06
