pincode,area,subcat_name,SUM(ed.qty)
688006,2800,DryMixConcreteandOtherMasonryMortars,36
686575,4000,RebarsandBindingWires,1000
686575,4000,Cement,100
680684,1250,KitchenTaps,2
680684,1250,Faucets,3
680684,1250,BasinandBathroomCabinets,1
680684,1250,Fans,3
680684,1250,ShowerandShowerAccessories,4
680684,1250,WashBasinsandPedestals,2
680684,1250,FaucetandShowerTrims,4
680681,1000,Cement,200
673639,5200,RebarsandBindingWires,2643
673522,4000,RoofingTiles,5000
676301,3000,WallTiles,1000
695011,2500,CoarseAggregatesandBoulders,2000
695011,2500,SandandFineAggregates,4500
695011,2500,ClayandLateriteBricks,42000
695011,2500,RebarsandBindingWires,4000
673001,3300,PVCandOtherPipes,455
673001,3300,CommonConsumables,41
673001,3300,PipeFittings,628
673001,3300,FaucetandShowerTrims,4
673001,3300,UrinalsandBidets,17
673001,3300,WaterTanksandStorage,2
673001,3300,PlumbingConsumables,30
673001,3300,PlumbingValvesandAccessories,14
673655,2800,TataSteel,650
673655,2800,SandandFineAggregates,4480
673655,2800,ClayandLateriteBricks,3640
673655,2800,Cement,1120
682038,2400,ElectricalConduitFittings,88
682038,2400,Cement,1306
682038,2400,ElectricalConduits,135
682038,2400,Windows,58.13
682038,2400,Miscellaneous,60
682038,2400,CementBasedBricks,200
682038,2400,RebarsandBindingWires,522
682038,2400,SandandFineAggregates,750
680671,1968,RebarsandBindingWires,100
676122,2500,RebarsandBindingWires,2085
683501,1400,GranitesandMarbles,75
683501,1400,CladdingMaterials,5
695006,2000,CementBasedBricks,4000
683101,1130,Cement,50
683101,1130,ElectricalConsumables,293.25
683101,1130,MCBsandOtherProtectionDevices,37
683101,1130,CommonConsumables,185
683101,1130,Fuses,3
683101,1130,CoverPlatesandMountingFrames,89
688529,2100,ElectricalConduits,300
673502,3500,SandandFineAggregates,1000
683542,2750,CladdingMaterials,8
683542,2750,WashBasinsandPedestals,5
683542,2750,WashBasinsandPedestals,1
682024,7013,RebarsandBindingWires,17888
682024,7013,Cement,2515
682024,7013,SandandFineAggregates,17696
682024,7013,CoarseAggregatesandBoulders,7550
682024,7013,CementBasedBricks,27841
680567,2227,BathroomAccessories,1
683105,3500,WashBasinsandPedestals,12
683105,3500,Cement,100
683105,3500,RebarsandBindingWires,1200
683105,3500,NULL,40
673012,1500,RebarsandBindingWires,1665
673012,1500,ClayandLateriteBricks,3850
673012,1500,Cement,250
673012,1500,SandandFineAggregates,1000
673012,1500,CoarseAggregatesandBoulders,1100
695306,1600,CoarseAggregatesandBoulders,371
695306,1600,Cement,30
695306,1600,CementBasedBricks,750
695306,1600,SandandFineAggregates,70
683516,1100,Doors,1
683516,1100,Tiles-Vitrified,20.64
683516,1100,WashBasinsandPedestals,2
679334,3200,RebarsandBindingWires,13733
679334,3200,SandandFineAggregates,8200
679334,3200,CoarseAggregatesandBoulders,4320
679334,3200,Cement,100
682024,4516,Cement,1659
682024,4516,RebarsandBindingWires,11821
682024,4516,SandandFineAggregates,11501
682024,4516,CoarseAggregatesandBoulders,5000
682024,4516,CementBasedBricks,17929
673575,13500,CoarseAggregatesandBoulders,500
673575,13500,Cement,1600
690573,2023,CoarseAggregatesandBoulders,1190
690573,2023,Cement,276
690573,2023,RebarsandBindingWires,1798
690573,2023,SandandFineAggregates,1135
679121,1100,TataSteel,200
686102,1500,RoofingShingles,4000
682030,4210,CementBasedBricks,21932
682030,4210,CoarseAggregatesandBoulders,6474
682030,4210,RebarsandBindingWires,15318
686561,7200,Cement,300
686561,7200,SandandFineAggregates,1500
686105,1800,CementBasedBricks,2500
678013,1500,Cement,50
673016,3500,Tiles-Vitrified,495.42
673521,1300,RebarsandBindingWires,5250.4
673521,1300,SandandFineAggregates,2080
673521,1300,CoarseAggregatesandBoulders,1755
673521,1300,ClayandLateriteBricks,2000
673521,1300,Cement,520
673503,900,,1
673503,900,Cement,200
673503,900,CoarseAggregatesandBoulders,1515
673503,900,SandandFineAggregates,1440
673503,900,CommonConsumables,200
673503,900,RebarsandBindingWires,3815
682506,2655,RebarsandBindingWires,28
682506,2655,Cement,30
682506,2655,CementBasedBricks,1550
680670,1700,ClayandLateriteBricks,500
690511,2000,Tiles-Vitrified,50
685561,1500,Cement,50
678541,2613,CommonConsumables,212
678541,2613,WallandRoofPaints,1
678541,2613,Valves,4
678541,2613,WashBasinsandPedestals,1161.71
678541,2613,Tiles-Ceramic,2408.64
678541,2613,PlumbingConsumables,11
678541,2613,Faucets,4
678541,2613,PipeFittings,536
678541,2613,PlumbingValvesandAccessories,5
678541,2613,BasinandBathroomCabinets,4
678541,2613,PVCandOtherPipes,226
678541,2613,Tiles-Vitrified,36.18
680751,30000,Cement,100
680751,30000,RebarsandBindingWires,10000
678541,2613,WashBasinsandPedestals,4
683542,2500,ElectricalWiresandCables,2
676303,1750,Cement,600
676303,1750,RebarsandBindingWires,7000
673007,7000,RebarsandBindingWires,1000
673007,7000,Cement,5000
673104,1500,NULL,1626.56
673001,2000,CoarseAggregatesandBoulders,8100
673001,2000,ClayandLateriteBricks,7500
673001,2000,Cement,2400
673001,2000,GranitesandMarbles,1500
673001,2000,RebarsandBindingWires,24000
673001,2000,SandandFineAggregates,9300
683105,1200,Cement,50
691508,2600,ClayandLateriteBricks,10000
691508,2600,RebarsandBindingWires,1000
673001,2000,Tiles-Vitrified,15.52
673008,2350,WallandRoofPaints,1
673008,2350,Tiles-Vitrified,5067.44
673008,2350,WallTiles,1167.5
673507,2500,ClayandLateriteBricks,2000
673522,4500,PlumbingValvesandAccessories,9
673522,4500,Tiles-Vitrified,77.6
673522,4500,FaucetandShowerTrims,5
673522,4500,Valves,2
673522,4500,PVCandOtherPipes,208
673522,4500,CommonConsumables,1
673522,4500,PipeFittings,818
673522,4500,PlumbingConsumables,21
680616,3250,CementBasedBricks,1000
683545,2800,RebarsandBindingWires,2510
683545,2800,Cement,120
680508,2270,CoarseAggregatesandBoulders,1200
680508,2270,DryMixandReadyMixMortar,150
680508,2270,Cement,850
680508,2270,CementBasedBricks,4698
680508,2270,RebarsandBindingWires,700
680508,2270,SandandFineAggregates,3500
673525,600,Downlighters,10
673525,3000,CoarseAggregatesandBoulders,2000
673525,3000,Cement,600
673525,3000,ClayandLateriteBricks,3900
673525,3000,RebarsandBindingWires,3000
673525,3000,SandandFineAggregates,3600
673525,3000,Tiles-Vitrified,1500
682039,50000,RebarsandBindingWires,1000
680543,3300,Accessories,1
676304,7500,Cement,1000
676304,7500,RebarsandBindingWires,2500
679583,1600,CoarseAggregatesandBoulders,500
679583,1600,ClayandLateriteBricks,2500
679583,1600,SandandFineAggregates,950
695015,1600,RebarsandBindingWires,500
695015,1600,CoarseAggregatesandBoulders,1000
695015,1600,CementBasedBricks,4000
695015,1600,Cement,100
695015,1600,SandandFineAggregates,1000
673017,12000,NULL,3500
683572,1620,SandandFineAggregates,100
682021,1700,CommonConsumables,10
682021,1700,Cement,100
682021,1700,RebarsandBindingWires,1305
682021,1700,CommonConsumables,10
691505,800,WallTiles,104.4
691505,800,WashBasinsandPedestals,1
676519,2400,Cement,2000
670701,1200,SandandFineAggregates,1
673007,2500,RebarsandBindingWires,500
673007,2500,ClayandLateriteBricks,6000
673007,2500,Tiles-Vitrified,15.5
695024,4500,Pavers,13500
682020,2000,Faucets,3
682020,2000,ShowerandShowerAccessories,2
682020,2000,AlliedProducts,4
682020,2000,WashBasinsandPedestals,4
673574,2100,ClayandLateriteBricks,50
686571,2100,KitchenTaps,1
683556,1555,,233
683556,1555,IronandSteelSections(Metre),198
683556,1555,CementFibreBoardandParticleBoard,840
683565,1900,RoofingTiles,1000
683565,1900,RoofingShingles,1000
679323,1400,Chimney,1
679323,1400,VeneersandLaminates,96
679323,1400,WoodenFlooring,55
679323,1400,LaminateFlooring,180
679323,1400,GranitesandMarbles,1000
686664,1490,Cement,100
686664,1490,CementBasedBricks,3000
691004,400,RoofingSheets,400
691004,400,IronandSteelSections(kg),200
695026,2618,MCBsandOtherProtectionDevices,2
695026,2618,ShowerandShowerAccessories,2
695026,2618,ElectricalWiresandCables,27
695026,2618,TubesandFrames,20
695026,2618,BathroomAccessories,11
695026,2618,WashBasinsandPedestals,1
673006,1500,IronandSteelSections(Metre),18
673006,1500,IronandSteelSections(kg),465
695013,1800,Cement,100
695013,1800,RebarsandBindingWires,650
673106,2500,Cement,30
688561,1959,Cement,50
695026,2800,ShowerandShowerAccessories,3
695026,2800,ElectricalWiresandCables,15
695026,2800,Switchgear,2
695026,2800,WashBasinsandPedestals,2
695026,2800,Faucets,1
682314,2000,PlumbingConsumables,1134
682314,2000,PipeFittings,13
682314,2000,PVCandOtherPipes,6
673613,1600,GranitesandMarbles,300
673613,1600,Tiles-Vitrified,2400
673613,1600,CeramicWallTiles,8.72
673613,1600,CementBasedBricks,5400
682001,3000,Cement,1000
682001,3000,RebarsandBindingWires,1000
686008,724,Doors,1
686008,724,CementBasedBricks,5000
682024,3100,Cement,180
682024,3100,RebarsandBindingWires,300
682024,3100,CoarseAggregatesandBoulders,3000
691512,1800,RebarsandBindingWires,33
691512,1800,SandandFineAggregates,47
691512,1800,CoarseAggregatesandBoulders,31
691512,1800,Cement,65
673612,1200,Fans,5
673612,1200,Tiles-Vitrified,15
673612,1200,Cement,15
673612,1200,WoodenHardware,2
673612,1200,Pavers,5
673612,1200,RebarsandBindingWires,25
673612,1200,Mirrors,10
673612,1200,GranitesandMarbles,20
673612,1200,SandandFineAggregates,5
673612,1200,Doors,1
673612,1200,PVCandOtherPipes,14
673612,1200,TataSteel,15
673612,1200,OtherWoodReplacements,1920
685585,1650,OtherBathroomFittings,8
685585,1650,WashBasinsandPedestals,6
685585,1650,FaucetandShowerTrims,10
685585,1650,Valves,5
685585,1650,Faucets,16
685585,1650,Tiles-Vitrified,517
685585,1650,ShowerandShowerAccessories,8
676101,5500,SandandFineAggregates,2500
676101,5500,CoarseAggregatesandBoulders,2500
673012,1500,Cement,250
673012,1500,RebarsandBindingWires,1500
673508,1500,Tiles-Vitrified,1417.32
673508,1500,Tiles-Outdoor,1515.5
680307,3500,SandandFineAggregates,100
680307,3500,WoodenHardware,1
680307,3500,Tiles-Vitrified,21.54
680307,3500,RoofingShingles,500
680307,3500,IronandSteelSections(kg),7
680307,3500,Cement,100
680307,3500,ShowerandShowerAccessories,2
680307,3500,Plywood,650
680307,3500,RebarsandBindingWires,1000
680307,3500,Doors,1
680307,3500,VeneersandLaminates,32
673104,1700,RoofingShingles,500
673522,2200,Tiles-Vitrified,25.18
673522,2200,CoarseAggregatesandBoulders,2700
673522,2200,ClayandLateriteBricks,2600
673522,2200,PVCandOtherPipes,123
673522,2200,WallandRoofPaints,5000
673522,2200,PipeFittings,80
673522,2200,RebarsandBindingWires,8000
673522,2200,Cement,800
673572,20000,RebarsandBindingWires,8050
695582,1500,Tiles-Outdoor,15.5
695582,1500,Tiles-Vitrified,1417.32
673001,1500,Tiles-Vitrified,1432.82
673001,1500,Tiles-Outdoor,15.5
682314,2000,PlumbingConsumables,18
682314,2000,PVCandOtherPipes,321
682314,2000,PipeFittings,680
682314,2000,PlumbingValvesandAccessories,9
695002,2850,ElectricalWiresandCables,2
695002,2850,WoodenHardware,1
673639,2000,Cement,400
673639,2000,RebarsandBindingWires,3000
679586,1800,TataSteel,2000
679586,1800,CementBasedBricks,800
679586,1800,Cement,50
673638,15000,StructuralGlasses,1000
673638,15000,AluminiumPanel,1000
673614,850,CementBasedBricks,2500
673614,850,Cement,210
673614,850,DryMixConcreteandOtherMasonryMortars,45
673614,850,RebarsandBindingWires,584
673614,850,OtherChemicals,10
673614,850,CoarseAggregatesandBoulders,800
673614,850,ClayandLateriteBricks,3500
682304,2100,CoarseAggregatesandBoulders,3098.5
682304,2100,CementBasedBricks,6547
682304,2100,,609
682304,2100,Cement,1000
682304,2100,SandandFineAggregates,11793
682304,2100,RebarsandBindingWires,2125
673101,1200,RebarsandBindingWires,300
673101,1200,NULL,90
695145,5350,SandandFineAggregates,2000
695145,5350,Cement,1600
695145,5350,RebarsandBindingWires,2106
686577,1900,Cement,51
686577,1900,Tiles-Vitrified,1
673613,3500,RebarsandBindingWires,10
673613,3500,Cement,800
673613,3500,CoarseAggregatesandBoulders,500
673613,3500,SandandFineAggregates,400
695584,1000,KitchenTaps,1
695584,1000,KitchenSinks,1
680587,1690,BasinandBathroomCabinets,1
673522,2900,IronandSteelSections(Metre),2706
673522,2900,IronandSteelPlates,302.25
673522,2900,,483
673522,2900,IronandSteelSections(kg),124
695606,1065,Fans,6
695606,1065,TubesandFrames,13
695606,1065,WaterTanksandStorage,1
695606,1065,Boxes,1
690514,2000,SandandFineAggregates,1000
689673,2500,BasinandBathroomCabinets,1
689673,2500,Mirrors,1
689673,2500,BathroomAccessories,1
670001,25000,WaterTanksandStorage,1
680307,2100,Cement,50
680307,2100,RebarsandBindingWires,1500
680307,2100,SandandFineAggregates,300
673611,900,NaturalStones,775
673642,1400,,37
673642,1400,SandandFineAggregates,500
673642,1400,CoarseAggregatesandBoulders,500
673642,1400,Cement,100
673642,1400,IronandSteelSections(kg),3594
673614,800,ElectricalWiresandCables,3
673614,800,MCBsandOtherProtectionDevices,1
673614,800,CementBasedBricks,100
676303,2500,Cement,4000
676303,2500,Tiles-Vitrified,558
682030,3200,CementBasedBricks,2000
676101,42000,Cement,1150
676101,42000,CoarseAggregatesandBoulders,600
676101,42000,SandandFineAggregates,600
676101,42000,RebarsandBindingWires,14295
673639,2000,SandandFineAggregates,150
673639,2000,Cement,25
673639,3000,Tiles-Vitrified,211.99
673004,4000,ElectricalConduits,150
673004,4000,CoverPlatesandMountingFrames,38
673004,4000,ElectricalWires,13
673004,4000,Tiles-Vitrified,1250
673004,4000,DistributionBoardsandEnclosures,1
673004,4000,WashBasinsandPedestals,22
673004,4000,MCBsandOtherProtectionDevices,10
673004,4000,WallTiles,501
673639,4000,RebarsandBindingWires,8000
673639,4000,Cement,1000
673009,2600,Cement,500
673009,2600,RebarsandBindingWires,1000
680307,2200,Boxes,65
680307,2200,Cement,100
680307,2200,Tiles-Vitrified,12000
680307,2200,RebarsandBindingWires,1000
680307,2200,ElectricalWiresandCables,16
671314,2200,Cement,100
685507,1100,Tiles-Outdoor,116.4
685507,1100,Pavers,7
683572,3200,ElectricalWiresandCables,5
695028,2500,WallandRoofPaints,13
695028,2500,WoodenandMetallicPaints,8
695028,2500,PaintConsumables,88
695028,2500,WhiteCementsandPutty,2
673008,26000,Cement,500
673008,26000,CoarseAggregatesandBoulders,600
673008,26000,SandandFineAggregates,11000
673611,1931,TataSteel,7
673611,1931,Cement,200
673611,1931,RebarsandBindingWires,5005
673611,1931,CoarseAggregatesandBoulders,2510
673611,1931,ClayandLateriteBricks,2520
673611,1931,SandandFineAggregates,1163
673611,1931,TataSteel,153
676302,2500,Cement,1000
676302,2500,RebarsandBindingWires,4000
673315,2400,SandandFineAggregates,1440
673315,2400,Cement,300
673315,2400,Tiles-Vitrified,1900
673315,2400,,105
673315,2400,WaterTanksandStorage,1
673315,2400,WallandRoofPaints,5
673315,2400,WashBasinsandPedestals,1
673315,2400,WhiteCementsandPutty,5
673315,2400,RoofingShingles,1600
673019,2000,Cement,100
673021,1650,Cement,100
673004,10000,RebarsandBindingWires,10000
676525,2500,Cement,65
676525,2500,SandandFineAggregates,200
676525,2500,CoarseAggregatesandBoulders,200
676303,2500,RebarsandBindingWires,10000
688004,90000,Tiles-Vitrified,10
688004,90000,RebarsandBindingWires,1000
673103,1200,RebarsandBindingWires,4800
673103,1200,SandandFineAggregates,1920
673103,1200,CoarseAggregatesandBoulders,1620
673103,1200,Cement,480
673103,1250,SandandFineAggregates,2000
673103,1250,CoarseAggregatesandBoulders,1687.5
673103,1250,Cement,500
673103,1250,RebarsandBindingWires,5000
695103,1850,ElectricalConduits,300
695103,1850,CementBasedBricks,4000
695103,1850,RebarsandBindingWires,1500
695103,1850,TataSteel,1000
695103,1850,,600
695103,1850,Cement,2000
678103,1800,ClayandLateriteBricks,2500
678103,1800,Cement,300
678103,1800,CementBasedBricks,5000
678103,1800,RebarsandBindingWires,1000
678103,1800,SandandFineAggregates,5000
678103,1800,CoarseAggregatesandBoulders,3000
679334,3000,SandandFineAggregates,600
679334,3000,CoarseAggregatesandBoulders,200
679334,3000,CementBasedBricks,500
679334,3000,Cement,200
679334,3000,RebarsandBindingWires,1000
679333,1600,RebarsandBindingWires,1200
679333,1600,Cement,60
673028,9,Tiles-Vitrified,93
673028,9,Cement,495
671121,4000,Cement,500
671121,4000,KitchenSinks,2
676303,2500,RebarsandBindingWires,5000
676303,2500,Cement,1000
673638,10000,Tiles-Vitrified,12000
673638,10000,Cement,1000
673638,10000,UrinalsandBidets,60
673638,10000,PipeFittings,24
673638,10000,,2000
678541,2613,Cement,1
678541,2613,Doors,350
678541,2613,Valves,1
678541,2613,PipeFittings,5
678541,2613,Fans,5
678541,2613,BathroomAccessories,8
678541,2613,Cement,18
678541,2613,WallandRoofPaints,5
683102,2000,Cement,200
683101,2000,SandandFineAggregates,150
683101,2000,CementBasedBricks,900
683101,2000,CoarseAggregatesandBoulders,150
683101,2000,RebarsandBindingWires,250
683101,2000,Cement,200
682021,2000,SandandFineAggregates,150
682021,2000,Cement,200
686104,1500,Cement,50
676123,1900,Cement,200
676123,1900,RebarsandBindingWires,500
676121,2000,Cement,50
690107,1600,Cement,50
690107,1600,RebarsandBindingWires,200
679329,2750,RebarsandBindingWires,1000
673303,1650,CementBasedBricks,700
689588,1600,ElectricalWiresandCables,1
689588,1600,Cement,49
673638,1500,Cement,200
680732,2800,Cement,400
695587,2400,Tiles-Vitrified,36.17
679328,1000,Cement,100
673585,1500,VitrifiedWallTiles,465
673585,4000,WallandRoofPaints,14
673508,3000,ClayandLateriteBricks,4500
673508,3000,Cement,700
673508,3000,RebarsandBindingWires,12000
673508,3000,SandandFineAggregates,5100
673508,2400,CoarseAggregatesandBoulders,1500
673508,2400,ClayandLateriteBricks,2000
673508,2400,Cement,600
673508,2400,RebarsandBindingWires,8000
673508,2400,SandandFineAggregates,3800
676123,1700,VeneersandLaminates,32
673586,2500,Pavers,4000
673586,2500,RebarsandBindingWires,100
673586,2500,SandandFineAggregates,756
673586,2500,CoarseAggregatesandBoulders,50
673586,2500,Tiles-Vitrified,250
673586,2500,Cement,50
673504,1500,WallandRoofPaints,10
673504,1500,Tiles-Ceramic,60
673504,1500,Tiles-Vitrified,108.64
673504,1500,Cement,900
673012,2000,Fuses,1
673012,2000,SingleandMulticoreCables,100
673012,2000,Bells,2
673012,2000,CoverPlatesandMountingFrames,25
673012,2000,ElectricalWires,11
673012,2000,MCBsandOtherProtectionDevices,16
673012,2000,Miscellaneous,108.5
673012,2000,ElectricalConsumables,527
673012,2000,CommonConsumables,112
673101,1200,CoarseAggregatesandBoulders,500
673101,1200,ClayandLateriteBricks,1560
673101,1200,RebarsandBindingWires,4800
673101,1200,Cement,480
673101,1200,SandandFineAggregates,1920
673101,1300,ElectricalWiresandCables,40
676302,1600,RebarsandBindingWires,930
673503,2000,RebarsandBindingWires,1200
673503,2000,SandandFineAggregates,180
673503,2000,CoarseAggregatesandBoulders,90
673503,2000,Tiles-Vitrified,200
673503,2000,Cement,500
673574,1500,RebarsandBindingWires,6000
673574,1500,SandandFineAggregates,2400
673574,1500,CoarseAggregatesandBoulders,1950
673574,1500,ClayandLateriteBricks,4500
673574,1500,Cement,600
682018,1300,SandandFineAggregates,100
682018,1300,Tiles-Vitrified,341
679330,1700,RebarsandBindingWires,5000
679330,1700,SandandFineAggregates,500
679330,1700,Cement,200
686608,3000,SandandFineAggregates,720
686608,3000,Cement,206
686608,3000,NULL,4055
673101,646,CoarseAggregatesandBoulders,600
673101,646,RebarsandBindingWires,426.38
673101,646,Cement,260
673101,646,SandandFineAggregates,1000
673639,2000,SandandFineAggregates,2400
673639,2000,ClayandLateriteBricks,3000
673639,2000,,2000
673639,2000,Cement,1000
673639,2000,Tiles-Vitrified,100
673639,2000,RebarsandBindingWires,6000
673639,2000,GranitesandMarbles,4000
691572,2000,WallandRoofPaints,46
691572,2000,WoodenandMetallicPaints,14
691572,2000,PaintConsumables,90
691572,2000,WhiteCementsandPutty,9
670307,5000,,3000
670307,5000,WhiteCementsandPutty,51
670307,5000,RoofingSheets,5175
670307,5000,TataSteel,410
670307,5000,CoarseAggregatesandBoulders,700
670307,5000,Cement,220
670307,5000,RebarsandBindingWires,38378.04
673517,1000,Faucets,1000
686022,1140,CementBasedBricks,500
676501,2200,CoarseAggregatesandBoulders,350
676501,2200,RebarsandBindingWires,426
676501,2200,SandandFineAggregates,100
676501,2200,Cement,25
679334,2048,Cement,100
679334,2048,RebarsandBindingWires,3000
673006,13000,SandandFineAggregates,800
673006,13000,Cement,100
673006,13000,CementBasedBricks,2170
673006,13000,RebarsandBindingWires,900
673006,13000,CoarseAggregatesandBoulders,2500
682024,9500,RebarsandBindingWires,3500
673611,3500,Cement,630
673611,3500,SandandFineAggregates,2800
673611,3500,Tiles-Vitrified,31
695582,15000,Cement,20
695582,15000,PVCandOtherPipes,5
695582,15000,WaterTanksandStorage,10
695582,15000,Pumps,5
695582,15000,ShowerandShowerAccessories,5
695582,15000,Doors,1
673616,1500,Tiles-Vitrified,2515.5
673003,1024,Cement,50
673003,1024,TataSteel,100
673003,1024,SandandFineAggregates,150
673003,1024,WallandRoofPaints,1
673003,1024,Tiles-Vitrified,413.1
670141,8000,SandandFineAggregates,1000
670141,8000,CoarseAggregatesandBoulders,1800
670141,8000,ClayandLateriteBricks,6000
670141,8000,RebarsandBindingWires,1380.73
670141,8000,Cement,900
695012,2250,GranitesandMarbles,6750
678706,1500,Cement,200
695609,1450,Tiles-Vitrified,1100
695609,1450,GranitesandMarbles,20
695609,1450,RoofingShingles,200
691559,1450,CoverPlatesandMountingFrames,28
691559,1450,ElectricalWiresandCables,8
676123,2700,Cement,200
695011,1300,WashBasinsandPedestals,2
695011,1300,ShowerandShowerAccessories,9
695582,2000,Cement,200
695582,2000,WallandRoofPaints,6
695582,2000,WhiteCementsandPutty,1
695582,2000,WoodenandMetallicPaints,2
695582,2000,CementBasedBricks,6000
695582,2000,,2000
679313,1300,Pavers,1700
686011,1770,CementBasedBricks,2000
686011,1770,RebarsandBindingWires,1000
673305,3500,Cement,1625
673305,3500,SandandFineAggregates,5600
673305,3500,CoarseAggregatesandBoulders,4725
673305,3500,ClayandLateriteBricks,4550
673305,3500,RebarsandBindingWires,14999.87
682030,3500,SandandFineAggregates,100
682030,3500,Cement,100
671313,10000,ElectricalConduits,600
671313,10000,ElectricalConduitFittings,100
671313,10000,Cement,900
671313,10000,RebarsandBindingWires,2993.34
671313,10000,,2993.34
678001,1200,WaterTanksandStorage,1
678001,1200,ElectricalWiresandCables,2
678001,1200,SingleandMulticoreCables,1
678001,1200,Fans,1
678001,1200,Cement,50
678001,1200,WallandRoofPaints,1
678001,1200,NULL,63
682025,3000,DistributionBoardsandEnclosures,1
682025,3000,ElectricalWiresandCables,82
682025,3000,TubesandFrames,10
682025,3000,CommonConsumables,153
682025,3000,ElectricalConsumables,517
682025,3000,Boxes,140
682025,3000,EnergyMeter,1
682025,3000,MCBsandOtherProtectionDevices,26
682025,3000,Fuses,3
682025,3000,CoverPlatesandMountingFrames,140
682025,3000,Fans,11
673612,3000,,2000
673612,3000,GranitesandMarbles,6000
682018,1500,RebarsandBindingWires,1000
682018,1500,SandandFineAggregates,500
682018,1500,Cement,500
673506,2200,WallandRoofPaints,8
673506,2200,WoodenandMetallicPaints,7
673506,2200,WaterproofingChemicals,1
673506,2200,ElectricalWires,9
673506,2200,PaintConsumables,14
670612,1000,IronandSteelSections(kg),5000
670612,1000,RoofingSheets,715
670612,1000,,2505
689646,150,RebarsandBindingWires,500
689646,150,WaterTanksandStorage,1
689646,1500,WaterTanksandStorage,1
673102,1800,Cement,100
695584,2040,Cement,100
695584,2040,RebarsandBindingWires,1000
673642,1000,IronandSteelSections(kg),100
673642,1000,Cement,150
673642,1000,RebarsandBindingWires,1000
673642,1000,Tiles-Vitrified,1000
673642,1000,CoverPlatesandMountingFrames,12
689544,1200,Doors,1
689544,1200,Cement,100
673106,1200,NULL,1000
673106,1200,RebarsandBindingWires,200
673106,1200,Cement,40
673106,1200,Pavers,4500
673106,1200,SandandFineAggregates,500
673106,1200,CoarseAggregatesandBoulders,1800
685584,1350,Cement,300
679334,1850,IronandSteelSections(kg),460
679334,1850,Cement,750
679334,1850,SandandFineAggregates,3690
679334,1850,CoarseAggregatesandBoulders,3040
679551,2000,GranitesandMarbles,46
679309,1400,EnergyMeter,1
679309,1400,MCBsandOtherProtectionDevices,18
679309,1400,ElectricalWiresandCables,21
679309,1400,Bells,1
679309,1400,CoverPlatesandMountingFrames,81
679309,1400,,67
679309,1400,Fuses,1
679309,1400,ElectricalConsumables,248
673542,1200,,1000
686668,2500,Cement,1000
686668,2500,ClayandLateriteBricks,6000
673020,2000,CoarseAggregatesandBoulders,200
673020,2000,Cement,250
673020,2000,RebarsandBindingWires,853.7
678732,3000,Cement,200
673019,1500,PipeFittings,236
673019,1500,PlumbingValvesandAccessories,6
673019,1500,PlumbingConsumables,17
673019,1500,CommonConsumables,0.5
673019,1500,PlumbingConsumables,33
673019,1500,Valves,3
673019,1500,MCBsandOtherProtectionDevices,10
673019,1500,ElectricalConsumables,1.28
673019,1500,PVCandOtherPipes,95
673019,1500,Fuses,1
673009,2500,SandandFineAggregates,300
673009,2500,CoarseAggregatesandBoulders,300
673009,2500,ClayandLateriteBricks,4000
673009,2500,Cement,80
695013,5000,CementBasedBricks,4000
695013,5000,CoarseAggregatesandBoulders,1000
695013,5000,RebarsandBindingWires,60000
695013,5000,Cement,2000
695013,5000,SandandFineAggregates,12000
686670,900,KitchenTaps,2
686670,900,ElectricalWiresandCables,15
673571,2300,ClayandLateriteBricks,1000
673571,2300,Cement,150
673507,2600,CommonConsumables,99
673507,2600,Plywood,1152
673507,2600,Multiwood,864
673507,2600,,1230
673101,8000,ElectricalConduits,30
673101,8000,,66000
673101,8000,Tiles-Vitrified,6000
690503,1680,Cement,100
679587,2600,ElectricalConsumables,41.5
679587,2600,ElectricalConduits,450
679587,2600,DistributionBoardsandEnclosures,1
679587,2600,Boxes,118
679587,2600,CommonConsumables,4
679587,2600,ElectricalWiresandCables,13
679587,2600,,4
679587,2600,ElectricalConduitFittings,154
673012,1500,RebarsandBindingWires,6000
673012,1500,SandandFineAggregates,2400
673012,1500,CoarseAggregatesandBoulders,2025
673012,1500,ClayandLateriteBricks,1500
673012,1500,DistributionBoardsandEnclosures,1
673012,1500,Cement,600
680594,2000,ElectricalWiresandCables,11.5
678001,2400,CoarseAggregatesandBoulders,4000
678001,2400,DryMixandReadyMixMortar,200
678001,2400,Cement,400
678001,2400,CladdingMaterials,30
678001,2400,RebarsandBindingWires,5000
678001,2400,SandandFineAggregates,500
678001,2000,Cement,300
678001,2000,ElectricalWiresandCables,5
678001,2000,CoarseAggregatesandBoulders,2000
678001,2000,WashBasinsandPedestals,2
678001,2000,ShowerandShowerAccessories,2
673616,2200,ClayandLateriteBricks,2600
673616,2200,Cement,170
673616,2200,RebarsandBindingWires,629.62
673616,2200,SandandFineAggregates,400
673616,2200,CoarseAggregatesandBoulders,300
686538,1150,Tiles-Vitrified,236.4
683514,1250,Valves,11
683514,1250,WashBasinsandPedestals,4
683514,1250,OtherWoodReplacements,6
683514,1250,Faucets,13
683514,1250,CoverPlatesandMountingFrames,36
683514,1250,MCBsandOtherProtectionDevices,14
683514,1250,CommonConsumables,232
683514,1250,ShowerandShowerAccessories,6
683514,1250,AlliedProducts,7
683514,1250,ElectricalConsumables,82
683514,1250,BathroomAccessories,10
683514,1250,KitchenTaps,2
683514,1250,ElectricalWiresandCables,20
